Transaction_ID,Date,Store_ID,Region,Product_ID,Product_Name,Category,Quantity_Sold,Cost_Price,Selling_Price,Discount,Revenue,Profit,Current_Stock,Reorder_Level,Customer_Type,Payment_Method
T002200,2025-08-10,Store-C,West,P008,Biscuits,Snacks,1,35,40.7,4.07,36.63,1.63,295,30,Regular,Cash
T002201,2025-07-02,Store-A,South,P020,Notebook,Stationery,8,60,79.2,0.0,633.6,153.6,77,30,Regular,Cash
T002202,2025-12-28,Store-D,South,P015,Coffee,Beverages,11,220,309.66,30.97,3065.59,645.59,275,30,New,Card
T002203,2025-02-10,Store-B,North,P011,Toothpaste,Personal Care,16,95,136.72,20.51,1859.36,339.36,417,30,New,Card
T002204,2025-06-17,Store-D,West,P012,Juice,Beverages,18,80,99.16,9.92,1606.32,166.32,361,30,Regular,Cash
T002205,2025-04-15,Store-C,South,P003,Rice,Grocery,8,70,100.13,10.01,720.96,160.96,29,30,Regular,UPI
T002206,2025-06-08,Store-D,East,P006,Butter,Dairy,5,55,63.8,3.19,303.05,28.05,104,30,Regular,UPI
T002207,2025-04-29,Store-D,West,P014,Tea,Beverages,7,140,188.55,0.0,1319.85,339.85,159,30,Wholesale,Card
T002208,2025-11-30,Store-C,South,P013,Soft Drink,Beverages,18,50,69.97,0.0,1259.46,359.46,287,30,Wholesale,UPI
T002209,2025-12-01,Store-A,West,P013,Soft Drink,Beverages,19,50,71.89,3.59,1297.7,347.7,458,30,New,UPI
T002210,2025-04-17,Store-C,North,P003,Rice,Grocery,15,70,86.03,0.0,1290.45,240.45,159,30,Regular,Cash
T002211,2025-10-14,Store-C,West,P018,Detergent,Home Care,12,260,372.89,18.64,4251.0,1131.0,87,30,New,UPI
T002212,2025-04-13,Store-B,South,P006,Butter,Dairy,15,55,75.65,3.78,1078.05,253.05,106,30,Wholesale,Cash
T002213,2025-10-21,Store-A,South,P001,Milk,Dairy,5,60,69.29,6.93,311.8,11.8,210,30,Regular,Cash
T002214,2025-08-28,Store-D,North,P008,Biscuits,Snacks,1,35,42.55,4.25,38.3,3.3,214,30,Wholesale,Card
T002215,2025-01-06,Store-D,West,P004,Sugar,Grocery,14,45,62.32,6.23,785.26,155.26,482,30,Regular,UPI
T002216,2025-01-30,Store-B,East,P020,Notebook,Stationery,20,60,75.25,7.53,1354.4,154.4,132,30,Wholesale,UPI
T002217,2025-04-29,Store-C,West,P007,Chips,Snacks,2,25,29.34,1.47,55.74,5.74,471,30,Regular,Cash
T002218,2025-03-07,Store-C,West,P001,Milk,Dairy,7,60,73.88,3.69,491.33,71.33,28,30,Regular,Card
T002219,2025-03-25,Store-B,East,P001,Milk,Dairy,3,60,77.18,3.86,219.96,39.96,495,30,Regular,UPI
T002220,2025-05-13,Store-D,North,P002,Bread,Bakery,15,40,55.77,8.37,711.0,111.0,474,30,New,Card
T002221,2025-11-15,Store-B,East,P016,Cooking Oil,Grocery,11,180,251.54,37.73,2351.91,371.91,59,30,Regular,UPI
T002222,2025-12-13,Store-D,South,P012,Juice,Beverages,18,80,97.46,14.62,1491.12,51.12,83,30,New,Card
T002223,2025-10-27,Store-C,West,P003,Rice,Grocery,6,70,83.77,0.0,502.62,82.62,415,30,New,Card
T002224,2025-05-07,Store-D,South,P010,Shampoo,Personal Care,9,180,256.4,12.82,2192.22,572.22,489,30,Wholesale,Cash
T002225,2025-04-06,Store-A,South,P015,Coffee,Beverages,19,220,303.78,0.0,5771.82,1591.82,411,30,Regular,Cash
T002226,2025-12-23,Store-C,West,P002,Bread,Bakery,4,40,52.37,0.0,209.48,49.48,125,30,Wholesale,Card
T002227,2025-09-06,Store-C,North,P002,Bread,Bakery,3,40,51.45,0.0,154.35,34.35,446,30,Wholesale,Cash
T002228,2025-07-01,Store-B,East,P020,Notebook,Stationery,5,60,75.35,7.54,339.05,39.05,360,30,Wholesale,Cash
T002229,2025-09-10,Store-D,East,P016,Cooking Oil,Grocery,4,180,216.32,10.82,822.0,102.0,468,30,Regular,Cash
T002230,2025-05-29,Store-B,South,P018,Detergent,Home Care,15,260,313.18,0.0,4697.7,797.7,189,30,Regular,UPI
T002231,2025-11-27,Store-D,South,P006,Butter,Dairy,13,55,74.46,7.45,871.13,156.13,307,30,Regular,Card
T002232,2025-05-31,Store-C,West,P001,Milk,Dairy,18,60,83.7,4.18,1431.36,351.36,153,30,Regular,UPI
T002233,2025-05-19,Store-D,North,P017,Salt,Grocery,17,20,25.99,2.6,397.63,57.63,11,30,Regular,Cash
T002234,2025-11-10,Store-C,South,P012,Juice,Beverages,20,80,108.39,10.84,1951.0,351.0,41,30,Wholesale,UPI
T002235,2025-08-07,Store-B,South,P016,Cooking Oil,Grocery,9,180,240.69,12.03,2057.94,437.94,208,30,Wholesale,Card
T002236,2025-09-12,Store-D,East,P011,Toothpaste,Personal Care,14,95,115.9,5.79,1541.54,211.54,236,30,Regular,Cash
T002237,2025-07-24,Store-C,North,P012,Juice,Beverages,19,80,95.69,14.35,1545.46,25.46,46,30,Regular,Card
T002238,2025-10-31,Store-C,North,P005,Eggs,Dairy,1,90,121.16,6.06,115.1,25.1,82,30,Regular,UPI
T002239,2025-12-07,Store-D,South,P014,Tea,Beverages,7,140,162.77,16.28,1025.43,45.43,166,30,New,Cash
T002240,2025-11-15,Store-C,South,P015,Coffee,Beverages,5,220,295.62,14.78,1404.2,304.2,428,30,Regular,UPI
T002241,2025-09-21,Store-A,East,P013,Soft Drink,Beverages,3,50,62.53,6.25,168.84,18.84,324,30,Regular,Cash
T002242,2025-05-20,Store-B,South,P007,Chips,Snacks,4,25,30.42,0.0,121.68,21.68,27,30,Regular,Card
T002243,2025-03-30,Store-A,East,P003,Rice,Grocery,6,70,98.36,0.0,590.16,170.16,491,30,Wholesale,UPI
T002244,2025-08-11,Store-D,West,P017,Salt,Grocery,4,20,27.27,1.36,103.64,23.64,450,30,New,UPI
T002245,2025-06-17,Store-C,North,P001,Milk,Dairy,4,60,82.74,0.0,330.96,90.96,276,30,New,UPI
T002246,2025-07-18,Store-B,West,P010,Shampoo,Personal Care,5,180,252.21,0.0,1261.05,361.05,26,30,New,Card
T002247,2025-06-17,Store-D,West,P017,Salt,Grocery,16,20,24.47,2.45,352.32,32.32,271,30,New,UPI
T002248,2025-06-01,Store-B,North,P010,Shampoo,Personal Care,4,180,239.17,11.96,908.84,188.84,116,30,Wholesale,Cash
T002249,2025-01-09,Store-C,North,P014,Tea,Beverages,5,140,168.52,8.43,800.45,100.45,98,30,Regular,UPI
T002250,2025-02-27,Store-C,West,P006,Butter,Dairy,20,55,67.42,3.37,1281.0,181.0,412,30,Wholesale,Card
T002251,2025-07-28,Store-C,North,P004,Sugar,Grocery,3,45,58.11,8.72,148.17,13.17,83,30,Wholesale,Cash
T002252,2025-04-23,Store-D,West,P017,Salt,Grocery,7,20,23.67,0.0,165.69,25.69,34,30,New,Cash
T002253,2025-04-11,Store-B,East,P006,Butter,Dairy,1,55,64.28,6.43,57.85,2.85,484,30,Regular,Card
T002254,2025-11-20,Store-A,East,P013,Soft Drink,Beverages,7,50,70.59,0.0,494.13,144.13,169,30,Regular,UPI
T002255,2025-07-01,Store-B,West,P008,Biscuits,Snacks,17,35,49.69,0.0,844.73,249.73,483,30,Wholesale,Cash
T002256,2025-10-01,Store-D,South,P019,Tissue,Home Care,20,75,87.66,13.15,1490.2,-9.8,208,30,New,UPI
T002257,2025-09-14,Store-D,South,P008,Biscuits,Snacks,8,35,42.11,2.11,320.0,40.0,456,30,Regular,UPI
T002258,2025-11-20,Store-D,South,P014,Tea,Beverages,3,140,182.24,0.0,546.72,126.72,457,30,New,UPI
T002259,2025-02-25,Store-A,North,P004,Sugar,Grocery,8,45,57.61,5.76,414.8,54.8,499,30,Regular,Cash
T002260,2025-11-08,Store-B,North,P017,Salt,Grocery,6,20,24.21,1.21,138.0,18.0,372,30,Wholesale,Card
T002261,2025-11-04,Store-A,West,P017,Salt,Grocery,8,20,25.1,1.25,190.8,30.8,241,30,New,Card
T002262,2025-07-17,Store-A,North,P001,Milk,Dairy,13,60,86.15,12.92,951.99,171.99,257,30,New,Card
T002263,2025-12-01,Store-C,South,P012,Juice,Beverages,19,80,96.01,0.0,1824.19,304.19,443,30,Regular,Card
T002264,2025-08-24,Store-A,East,P005,Eggs,Dairy,15,90,119.88,17.98,1528.5,178.5,64,30,Wholesale,UPI
T002265,2025-12-05,Store-D,South,P019,Tissue,Home Care,18,75,100.72,10.07,1631.7,281.7,184,30,Wholesale,Card
T002266,2025-12-23,Store-D,West,P001,Milk,Dairy,5,60,81.63,12.24,346.95,46.95,193,30,Regular,Card
T002267,2025-08-18,Store-B,East,P012,Juice,Beverages,19,80,111.91,5.6,2019.89,499.89,170,30,Wholesale,Card
T002268,2025-06-16,Store-B,East,P019,Tissue,Home Care,19,75,106.3,5.32,1918.62,493.62,180,30,Wholesale,UPI
T002269,2025-11-08,Store-A,West,P001,Milk,Dairy,15,60,82.29,4.11,1172.7,272.7,301,30,New,Card
T002270,2025-10-30,Store-C,North,P016,Cooking Oil,Grocery,5,180,248.3,37.24,1055.3,155.3,221,30,New,Card
T002271,2025-11-01,Store-D,East,P020,Notebook,Stationery,13,60,77.72,0.0,1010.36,230.36,288,30,Wholesale,Card
T002272,2025-05-22,Store-A,South,P016,Cooking Oil,Grocery,9,180,237.19,23.72,1921.23,301.23,212,30,Wholesale,Card
T002273,2025-08-23,Store-C,South,P010,Shampoo,Personal Care,4,180,229.19,11.46,870.92,150.92,152,30,New,Card
T002274,2025-05-30,Store-A,East,P019,Tissue,Home Care,18,75,104.44,0.0,1879.92,529.92,199,30,New,UPI
T002275,2025-01-06,Store-C,South,P001,Milk,Dairy,20,60,72.0,10.8,1224.0,24.0,453,30,Regular,Cash
T002276,2025-07-23,Store-D,East,P006,Butter,Dairy,13,55,65.55,9.83,724.36,9.36,25,30,Wholesale,Card
T002277,2025-10-01,Store-C,East,P002,Bread,Bakery,1,40,56.08,2.8,53.28,13.28,143,30,Wholesale,Cash
T002278,2025-12-07,Store-A,East,P008,Biscuits,Snacks,1,35,46.09,2.3,43.79,8.79,452,30,New,UPI
T002279,2025-02-24,Store-C,West,P018,Detergent,Home Care,18,260,317.48,47.62,4857.48,177.48,139,30,Regular,Cash
T002280,2025-01-01,Store-B,North,P005,Eggs,Dairy,15,90,124.78,0.0,1871.7,521.7,29,30,Wholesale,UPI
T002281,2025-04-15,Store-A,East,P013,Soft Drink,Beverages,13,50,59.03,5.9,690.69,40.69,335,30,New,UPI
T002282,2025-08-13,Store-C,West,P004,Sugar,Grocery,18,45,55.27,2.76,945.18,135.18,427,30,New,Card
T002283,2025-03-02,Store-D,South,P002,Bread,Bakery,17,40,55.13,0.0,937.21,257.21,339,30,New,Card
T002284,2025-07-10,Store-A,North,P002,Bread,Bakery,1,40,47.36,2.37,44.99,4.99,223,30,Regular,UPI
T002285,2025-11-04,Store-A,West,P010,Shampoo,Personal Care,10,180,258.28,25.83,2324.5,524.5,72,30,New,UPI
T002286,2025-07-11,Store-B,East,P011,Toothpaste,Personal Care,14,95,125.17,18.78,1489.46,159.46,424,30,Regular,UPI
T002287,2025-11-02,Store-D,West,P005,Eggs,Dairy,5,90,106.65,10.66,479.95,29.95,317,30,Regular,UPI
T002288,2025-11-08,Store-A,East,P014,Tea,Beverages,6,140,168.74,8.44,961.8,121.8,68,30,Regular,Cash
T002289,2025-06-07,Store-D,West,P010,Shampoo,Personal Care,15,180,249.83,24.98,3372.75,672.75,260,30,New,Card
T002290,2025-08-12,Store-C,South,P010,Shampoo,Personal Care,11,180,227.11,11.36,2373.25,393.25,312,30,Regular,Cash
T002291,2025-02-11,Store-B,East,P018,Detergent,Home Care,8,260,323.38,48.51,2198.96,118.96,430,30,New,Card
T002292,2025-05-08,Store-D,South,P012,Juice,Beverages,7,80,94.44,0.0,661.08,101.08,6,30,Wholesale,Cash
T002293,2025-11-24,Store-B,West,P003,Rice,Grocery,3,70,100.02,15.0,255.06,45.06,126,30,New,Cash
T002294,2025-06-27,Store-C,East,P014,Tea,Beverages,9,140,183.52,9.18,1569.06,309.06,321,30,Wholesale,UPI
T002295,2025-12-15,Store-C,South,P006,Butter,Dairy,6,55,72.89,7.29,393.6,63.6,92,30,Wholesale,UPI
T002296,2025-07-08,Store-A,West,P004,Sugar,Grocery,13,45,53.31,5.33,623.74,38.74,255,30,Regular,Cash
T002297,2025-06-07,Store-A,East,P011,Toothpaste,Personal Care,2,95,124.33,0.0,248.66,58.66,190,30,New,UPI
T002298,2025-04-20,Store-C,South,P010,Shampoo,Personal Care,9,180,232.47,23.25,1882.98,262.98,331,30,New,UPI
T002299,2025-07-02,Store-C,West,P017,Salt,Grocery,10,20,23.67,3.55,201.2,1.2,65,30,Regular,UPI
T002300,2025-09-08,Store-A,South,P010,Shampoo,Personal Care,20,180,217.97,21.8,3923.4,323.4,123,30,Regular,Cash
T002301,2025-04-13,Store-B,South,P017,Salt,Grocery,7,20,25.53,0.0,178.71,38.71,357,30,New,Cash
T002302,2025-10-13,Store-A,East,P017,Salt,Grocery,16,20,26.04,1.3,395.84,75.84,420,30,Regular,UPI
T002303,2025-10-12,Store-D,South,P018,Detergent,Home Care,16,260,314.31,31.43,4526.08,366.08,428,30,New,Card
T002304,2025-06-06,Store-D,East,P003,Rice,Grocery,11,70,84.31,12.65,788.26,18.26,359,30,Wholesale,Cash
T002305,2025-09-20,Store-A,East,P011,Toothpaste,Personal Care,8,95,123.0,0.0,984.0,224.0,56,30,New,Card
T002306,2025-02-14,Store-D,West,P016,Cooking Oil,Grocery,7,180,222.8,33.42,1325.66,65.66,259,30,Wholesale,UPI
T002307,2025-04-25,Store-B,West,P006,Butter,Dairy,19,55,76.6,0.0,1455.4,410.4,163,30,Regular,Card
T002308,2025-08-09,Store-C,East,P020,Notebook,Stationery,19,60,73.63,11.04,1189.21,49.21,327,30,Regular,Card
T002309,2025-01-19,Store-A,North,P019,Tissue,Home Care,19,75,99.43,0.0,1889.17,464.17,358,30,Wholesale,Card
T002310,2025-04-30,Store-C,South,P018,Detergent,Home Care,11,260,336.42,0.0,3700.62,840.62,277,30,Regular,Card
T002311,2025-05-28,Store-B,East,P003,Rice,Grocery,18,70,92.98,9.3,1506.24,246.24,468,30,New,UPI
T002312,2025-07-09,Store-D,South,P017,Salt,Grocery,17,20,24.79,3.72,358.19,18.19,303,30,Wholesale,UPI
T002313,2025-09-24,Store-B,North,P016,Cooking Oil,Grocery,11,180,241.3,24.13,2388.87,408.87,391,30,Wholesale,Cash
T002314,2025-10-03,Store-A,South,P006,Butter,Dairy,5,55,64.43,9.66,273.85,-1.15,379,30,New,Card
T002315,2025-02-11,Store-D,North,P018,Detergent,Home Care,7,260,348.87,52.33,2075.78,255.78,465,30,New,Card
T002316,2025-06-18,Store-A,East,P017,Salt,Grocery,10,20,28.5,2.85,256.5,56.5,478,30,Regular,UPI
T002317,2025-02-23,Store-A,South,P016,Cooking Oil,Grocery,6,180,235.25,35.29,1199.76,119.76,272,30,Wholesale,Cash
T002318,2025-08-11,Store-A,North,P001,Milk,Dairy,7,60,78.51,7.85,494.62,74.62,390,30,Wholesale,Cash
T002319,2025-06-22,Store-A,North,P020,Notebook,Stationery,16,60,84.02,0.0,1344.32,384.32,145,30,Wholesale,Card
T002320,2025-10-23,Store-A,East,P019,Tissue,Home Care,6,75,105.0,15.75,535.5,85.5,244,30,New,Cash
T002321,2025-07-11,Store-A,East,P018,Detergent,Home Care,14,260,371.12,18.56,4935.84,1295.84,118,30,Wholesale,Card
T002322,2025-01-07,Store-C,South,P018,Detergent,Home Care,1,260,357.85,53.68,304.17,44.17,497,30,Regular,Card
T002323,2025-10-22,Store-B,North,P013,Soft Drink,Beverages,1,50,68.69,0.0,68.69,18.69,67,30,Regular,Cash
T002324,2025-03-10,Store-C,East,P018,Detergent,Home Care,5,260,365.52,54.83,1553.45,253.45,162,30,Regular,Cash
T002325,2025-10-01,Store-A,North,P014,Tea,Beverages,2,140,185.11,18.51,333.2,53.2,428,30,Regular,UPI
T002326,2025-08-25,Store-B,West,P011,Toothpaste,Personal Care,2,95,134.31,13.43,241.76,51.76,113,30,Regular,UPI
T002327,2025-08-14,Store-A,South,P017,Salt,Grocery,16,20,24.23,3.63,329.6,9.6,76,30,Wholesale,UPI
T002328,2025-06-30,Store-B,North,P017,Salt,Grocery,20,20,25.41,1.27,482.8,82.8,112,30,Wholesale,Cash
T002329,2025-07-07,Store-C,West,P011,Toothpaste,Personal Care,18,95,118.42,17.76,1811.88,101.88,51,30,Wholesale,Cash
T002330,2025-10-27,Store-D,South,P003,Rice,Grocery,11,70,98.58,14.79,921.69,151.69,127,30,New,UPI
T002331,2025-12-14,Store-A,South,P004,Sugar,Grocery,4,45,56.88,2.84,216.16,36.16,206,30,Wholesale,Cash
T002332,2025-03-23,Store-D,West,P016,Cooking Oil,Grocery,16,180,216.81,0.0,3468.96,588.96,442,30,New,Cash
T002333,2025-05-11,Store-C,North,P011,Toothpaste,Personal Care,8,95,117.66,0.0,941.28,181.28,198,30,Wholesale,Card
T002334,2025-12-23,Store-D,East,P014,Tea,Beverages,3,140,162.47,0.0,487.41,67.41,324,30,Wholesale,Cash
T002335,2025-05-16,Store-A,East,P011,Toothpaste,Personal Care,18,95,134.11,13.41,2172.6,462.6,214,30,Regular,Cash
T002336,2025-04-20,Store-A,East,P007,Chips,Snacks,18,25,32.85,1.64,561.78,111.78,256,30,Regular,UPI
T002337,2025-11-21,Store-C,East,P014,Tea,Beverages,7,140,178.73,0.0,1251.11,271.11,139,30,New,Cash
T002338,2025-04-19,Store-A,West,P017,Salt,Grocery,19,20,24.38,2.44,416.86,36.86,411,30,Wholesale,Cash
T002339,2025-03-30,Store-B,East,P014,Tea,Beverages,16,140,177.89,0.0,2846.24,606.24,296,30,Wholesale,Card
T002340,2025-12-28,Store-B,East,P015,Coffee,Beverages,9,220,310.5,31.05,2515.05,535.05,62,30,Wholesale,Card
T002341,2025-05-17,Store-B,North,P015,Coffee,Beverages,5,220,308.83,0.0,1544.15,444.15,237,30,Wholesale,UPI
T002342,2025-07-16,Store-C,North,P018,Detergent,Home Care,18,260,375.84,0.0,6765.12,2085.12,392,30,Regular,UPI
T002343,2025-09-10,Store-B,West,P007,Chips,Snacks,19,25,32.53,0.0,618.07,143.07,264,30,New,Card
T002344,2025-07-27,Store-C,West,P012,Juice,Beverages,17,80,97.34,4.87,1571.99,211.99,114,30,New,Cash
T002345,2025-01-07,Store-A,East,P009,Soap,Personal Care,4,30,36.59,0.0,146.36,26.36,314,30,Regular,Card
T002346,2025-03-10,Store-C,East,P014,Tea,Beverages,1,140,168.82,8.44,160.38,20.38,207,30,Regular,Cash
T002347,2025-04-30,Store-A,North,P009,Soap,Personal Care,3,30,40.4,2.02,115.14,25.14,446,30,Wholesale,Card
T002348,2025-05-24,Store-A,North,P012,Juice,Beverages,15,80,103.08,0.0,1546.2,346.2,142,30,Regular,Card
T002349,2025-10-17,Store-B,South,P016,Cooking Oil,Grocery,19,180,252.3,25.23,4314.33,894.33,56,30,New,UPI
T002350,2025-09-05,Store-C,North,P008,Biscuits,Snacks,18,35,47.0,0.0,846.0,216.0,323,30,Wholesale,Cash
T002351,2025-10-28,Store-D,South,P005,Eggs,Dairy,9,90,118.19,17.73,904.14,94.14,19,30,Wholesale,UPI
T002352,2025-07-11,Store-A,West,P009,Soap,Personal Care,19,30,38.16,1.91,688.75,118.75,95,30,New,Cash
T002353,2025-08-03,Store-A,North,P006,Butter,Dairy,10,55,63.48,3.17,603.1,53.1,93,30,Wholesale,Card
T002354,2025-08-09,Store-A,West,P002,Bread,Bakery,2,40,48.31,7.25,82.12,2.12,274,30,Regular,Cash
T002355,2025-12-22,Store-B,North,P016,Cooking Oil,Grocery,1,180,215.06,32.26,182.8,2.8,234,30,Regular,Cash
T002356,2025-08-01,Store-B,North,P002,Bread,Bakery,20,40,50.02,2.5,950.4,150.4,205,30,Wholesale,UPI
T002357,2025-06-23,Store-D,West,P007,Chips,Snacks,14,25,35.94,0.0,503.16,153.16,10,30,Wholesale,UPI
T002358,2025-06-20,Store-A,North,P001,Milk,Dairy,2,60,70.72,3.54,134.36,14.36,74,30,New,Cash
T002359,2025-08-20,Store-B,South,P020,Notebook,Stationery,15,60,70.61,0.0,1059.15,159.15,340,30,Regular,Cash
T002360,2025-09-18,Store-D,North,P007,Chips,Snacks,18,25,34.85,0.0,627.3,177.3,385,30,Wholesale,UPI
T002361,2025-05-10,Store-C,East,P016,Cooking Oil,Grocery,5,180,217.02,0.0,1085.1,185.1,416,30,Wholesale,UPI
T002362,2025-02-05,Store-D,North,P004,Sugar,Grocery,16,45,53.25,2.66,809.44,89.44,285,30,New,UPI
T002363,2025-04-26,Store-C,East,P010,Shampoo,Personal Care,8,180,228.98,11.45,1740.24,300.24,427,30,Regular,Cash
T002364,2025-03-15,Store-C,South,P012,Juice,Beverages,5,80,94.23,14.13,400.5,0.5,12,30,Regular,Card
T002365,2025-05-20,Store-C,West,P009,Soap,Personal Care,3,30,35.78,0.0,107.34,17.34,303,30,New,Cash
T002366,2025-11-25,Store-C,East,P013,Soft Drink,Beverages,20,50,57.84,2.89,1099.0,99.0,220,30,Regular,Cash
T002367,2025-06-03,Store-A,South,P005,Eggs,Dairy,16,90,114.54,17.18,1557.76,117.76,313,30,New,UPI
T002368,2025-01-19,Store-B,North,P012,Juice,Beverages,19,80,104.96,0.0,1994.24,474.24,200,30,Regular,Card
T002369,2025-08-09,Store-D,East,P004,Sugar,Grocery,11,45,64.64,0.0,711.04,216.04,92,30,Wholesale,Card
T002370,2025-09-21,Store-D,South,P018,Detergent,Home Care,14,260,318.91,47.84,3794.98,154.98,410,30,Regular,UPI
T002371,2025-08-22,Store-C,North,P013,Soft Drink,Beverages,2,50,71.12,7.11,128.02,28.02,164,30,Wholesale,Card
T002372,2025-02-26,Store-A,West,P008,Biscuits,Snacks,15,35,48.87,0.0,733.05,208.05,294,30,New,Card
T002373,2025-01-26,Store-D,South,P019,Tissue,Home Care,5,75,88.18,8.82,396.8,21.8,27,30,New,Card
T002374,2025-10-04,Store-C,West,P005,Eggs,Dairy,7,90,124.71,6.24,829.29,199.29,147,30,New,UPI
T002375,2025-09-28,Store-D,East,P002,Bread,Bakery,17,40,47.89,2.39,773.5,93.5,298,30,New,UPI
T002376,2025-02-03,Store-B,South,P006,Butter,Dairy,5,55,75.04,0.0,375.2,100.2,91,30,Wholesale,Card
T002377,2025-06-18,Store-A,South,P016,Cooking Oil,Grocery,5,180,253.78,25.38,1142.0,242.0,467,30,Regular,Cash
T002378,2025-05-30,Store-D,West,P002,Bread,Bakery,1,40,46.22,6.93,39.29,-0.71,132,30,Regular,Card
T002379,2025-05-10,Store-A,West,P004,Sugar,Grocery,20,45,51.82,0.0,1036.4,136.4,67,30,Regular,Cash
T002380,2025-05-01,Store-B,West,P019,Tissue,Home Care,3,75,94.9,4.75,270.45,45.45,425,30,Regular,UPI
T002381,2025-11-13,Store-A,West,P019,Tissue,Home Care,18,75,107.51,16.13,1644.84,294.84,383,30,Regular,Card
T002382,2025-10-08,Store-D,West,P011,Toothpaste,Personal Care,10,95,124.73,0.0,1247.3,297.3,487,30,New,UPI
T002383,2025-04-23,Store-B,West,P008,Biscuits,Snacks,2,35,40.78,4.08,73.4,3.4,355,30,Regular,Cash
T002384,2025-02-13,Store-C,North,P008,Biscuits,Snacks,15,35,41.12,0.0,616.8,91.8,272,30,Wholesale,Card
T002385,2025-03-14,Store-C,South,P018,Detergent,Home Care,12,260,353.16,35.32,3814.08,694.08,261,30,Regular,Cash
T002386,2025-05-03,Store-C,West,P009,Soap,Personal Care,1,30,35.12,1.76,33.36,3.36,170,30,New,Cash
T002387,2025-10-25,Store-C,West,P015,Coffee,Beverages,11,220,277.75,27.77,2749.78,329.78,150,30,New,UPI
T002388,2025-11-26,Store-A,South,P005,Eggs,Dairy,2,90,106.08,5.3,201.56,21.56,141,30,Wholesale,Card
T002389,2025-04-24,Store-D,East,P003,Rice,Grocery,17,70,83.7,4.18,1351.84,161.84,339,30,Regular,Cash
T002390,2025-02-05,Store-D,East,P013,Soft Drink,Beverages,5,50,58.01,5.8,261.05,11.05,261,30,Wholesale,UPI
T002391,2025-04-09,Store-D,East,P005,Eggs,Dairy,15,90,109.64,10.96,1480.2,130.2,331,30,Regular,Cash
T002392,2025-03-23,Store-A,South,P012,Juice,Beverages,15,80,92.42,9.24,1247.7,47.7,49,30,Wholesale,Card
T002393,2025-02-05,Store-B,East,P011,Toothpaste,Personal Care,4,95,124.9,18.73,424.68,44.68,485,30,New,Card
T002394,2025-01-17,Store-A,West,P001,Milk,Dairy,10,60,80.98,12.15,688.3,88.3,63,30,Wholesale,Cash
T002395,2025-01-28,Store-A,South,P008,Biscuits,Snacks,2,35,43.03,6.45,73.16,3.16,17,30,Wholesale,Cash
T002396,2025-03-31,Store-B,South,P017,Salt,Grocery,5,20,25.75,0.0,128.75,28.75,50,30,Wholesale,Card
T002397,2025-12-02,Store-C,East,P014,Tea,Beverages,3,140,175.74,8.79,500.85,80.85,20,30,Regular,UPI
T002398,2025-05-13,Store-C,West,P014,Tea,Beverages,14,140,192.56,9.63,2561.02,601.02,494,30,Wholesale,Cash
T002399,2025-04-23,Store-C,West,P010,Shampoo,Personal Care,6,180,255.27,38.29,1301.88,221.88,219,30,Regular,Cash
T002400,2025-09-13,Store-B,East,P020,Notebook,Stationery,3,60,74.99,0.0,224.97,44.97,192,30,New,Cash
T002401,2025-09-09,Store-D,South,P009,Soap,Personal Care,8,30,37.65,5.65,256.0,16.0,47,30,Regular,UPI
T002402,2025-08-20,Store-A,West,P004,Sugar,Grocery,5,45,62.9,3.15,298.75,73.75,206,30,New,Card
T002403,2025-03-20,Store-B,East,P013,Soft Drink,Beverages,12,50,71.48,10.72,729.12,129.12,492,30,Regular,Card
T002404,2025-05-19,Store-C,West,P015,Coffee,Beverages,14,220,309.25,46.39,3680.04,600.04,266,30,New,Cash
T002405,2025-01-08,Store-A,West,P006,Butter,Dairy,19,55,64.24,3.21,1159.57,114.57,190,30,Regular,Card
T002406,2025-03-06,Store-B,East,P010,Shampoo,Personal Care,17,180,237.54,23.75,3634.43,574.43,79,30,New,Cash
T002407,2025-07-13,Store-B,North,P010,Shampoo,Personal Care,2,180,223.59,33.54,380.1,20.1,454,30,Regular,Cash
T002408,2025-07-02,Store-C,South,P011,Toothpaste,Personal Care,14,95,133.29,13.33,1679.44,349.44,88,30,Regular,UPI
T002409,2025-03-05,Store-A,West,P009,Soap,Personal Care,10,30,40.29,0.0,402.9,102.9,397,30,Regular,Card
T002410,2025-01-02,Store-D,South,P018,Detergent,Home Care,3,260,340.43,51.06,868.11,88.11,132,30,New,Cash
T002411,2025-02-03,Store-C,West,P011,Toothpaste,Personal Care,19,95,131.74,6.59,2377.85,572.85,375,30,Wholesale,Cash
T002412,2025-02-20,Store-A,North,P013,Soft Drink,Beverages,13,50,61.4,0.0,798.2,148.2,182,30,Regular,Cash
T002413,2025-04-06,Store-B,North,P006,Butter,Dairy,12,55,68.38,6.84,738.48,78.48,47,30,Regular,Card
T002414,2025-05-03,Store-D,South,P013,Soft Drink,Beverages,2,50,62.16,9.32,105.68,5.68,7,30,Regular,Card
T002415,2025-03-25,Store-A,South,P017,Salt,Grocery,13,20,23.32,0.0,303.16,43.16,108,30,Regular,Card
T002416,2025-02-15,Store-C,North,P015,Coffee,Beverages,18,220,307.65,0.0,5537.7,1577.7,46,30,Regular,Cash
